file,relative_path,label,speaker,gender,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
191.mp3,DeepFake\Male\G3001,0,G3001,Male,30.700087,0.11279124,29.881855,31.766521,33.051052,3.169197,70.42391,70.44608,26.778267,21.645254,0.6656201,0.9615367,0.052983288,0.54057026,1.1845903,1.131607,12.448862,7.0292993,14.428523,6.4595547,0.3116503,1.0822893,29.07838,0.48876372,5.7934103,2.0318372,3.9227407,4.386657,3.083947,3.3917882,0.020575427,1.291555,1.1592411,0.9280159,7.4309435,0.37194726,6.1591315,1.0965399,26.068167,0.29546902,506.4554,0.36269563,1439.2552,0.13039672,-57.972973,-1.4703214,1538.919,0.16373639,1033.7732,0.18737955,-62.597633,-1.223393,2692.1604,0.09945583,856.38885,0.5037953,-68.19268,-1.0722905,-16.073746,-0.46723333,25.584505,0.33370438,0.05019517,0.4838838,-0.015356914,-0.84456164,0.38787875,0.84915715,34.63465,0.3128552,5.9163804,1.8245445,2.5431778,7.479149,2.1034374,5.2274733,-9.78011,18.235016,0.01219681,0.016076831,0.11342541,5.0761423,2.0833335,0.35,0.16985288,0.105,0.05545268,-20.366804
192.mp3,DeepFake\Male\G3001,0,G3001,Male,28.54658,0.088313565,27.00377,28.508196,31.061115,4.0573444,18.10018,12.646868,16.920134,5.226279,0.4266878,1.1301007,0.022546273,0.2245739,0.9043122,0.8817659,8.498107,5.499099,8.880328,5.100701,0.21906447,1.2745799,27.764349,0.43438476,10.803497,1.0599302,7.115985,2.2763407,4.81392,2.6087103,0.016435662,0.7971665,1.5130404,0.75843775,6.6672883,0.29183254,4.4304185,1.4655768,28.849415,0.29245105,518.0501,0.4176851,1357.1412,0.1269462,-65.23036,-1.3518349,1569.3657,0.17476031,1030.8196,0.25790924,-74.414215,-1.0864143,2693.3813,0.10011364,893.3524,0.37271696,-79.12134,-0.97923625,-18.565956,-0.4089728,28.301085,0.28531405,0.045039505,0.630528,-0.013438673,-1.2330407,0.309299,0.9546667,33.51864,0.2414811,11.325588,1.171605,5.770975,3.2969158,4.013154,3.620414,-15.112145,24.59782,-0.00011061098,0.01830162,0.03549177,4.081633,2.1126761,0.32,0.2164871,0.0975,0.06378675,-24.088741
193.mp3,DeepFake\Male\G3001,0,G3001,Male,32.71801,0.10027508,31.537392,34.36463,34.889133,3.3517418,11.659223,4.515648,10.189926,0.0,0.5476729,0.9385236,0.03007219,0.44460678,0.97700906,0.94693685,12.604704,5.3192477,10.523747,5.6599026,0.2241343,1.0483828,24.685234,0.52353424,7.644161,1.2300572,1.7981689,8.6145315,4.2772727,2.1747637,0.017451717,1.7425164,1.2303853,0.95312595,9.177288,0.33278784,8.831777,1.1560193,26.286976,0.3572227,564.89386,0.4319755,1374.4913,0.10812439,-69.09628,-1.2980466,1624.4352,0.17338951,1051.4105,0.28537428,-71.04783,-1.1377037,2765.4714,0.13011718,852.5563,0.404306,-75.22256,-1.0390376,-15.762171,-0.4439458,24.395357,0.29720643,0.06522136,0.41325098,-0.013065164,-0.9743648,0.29529288,0.72983986,29.503761,0.35509047,6.6552296,1.4143817,-1.2235706,-14.281551,2.6451836,3.6134014,-12.849955,22.335236,0.011164698,0.01969476,0.068695836,3.804348,2.234637,0.305,0.113247514,0.096,0.07445804,-22.160751
194.mp3,DeepFake\Male\G3001,0,G3001,Male,31.822361,0.06720589,30.21325,32.544186,33.723465,3.5102158,56.766285,54.538975,8.835269,2.3611193,0.77957445,0.7782275,0.055504385,0.7834436,1.2580938,1.2025894,14.092034,6.2865396,17.16573,9.085281,0.41649276,1.0065954,28.947512,0.48452547,5.0974436,2.1976347,4.6151023,4.554158,2.7728112,3.7225597,0.010120957,0.82025015,0.8963845,0.56408876,8.461012,0.2392483,8.003445,1.2798336,25.937881,0.26483086,598.26587,0.3659989,1392.4246,0.15367107,-50.293476,-1.6430817,1669.8745,0.17829446,1064.5868,0.37984896,-57.63051,-1.3161592,2756.8247,0.11672445,875.92725,0.2962988,-62.857918,-1.155463,-14.727678,-0.4381726,23.232847,0.2789798,0.060991872,0.33735895,-0.019418519,-0.69108,0.5420222,0.7549023,34.241776,0.27598017,3.1322985,3.3969054,1.4129223,16.035608,0.5704582,17.3259,-12.765167,21.060009,-0.0031466456,0.019778833,0.030609919,5.2083335,1.0695187,0.715,0.074999996,0.13,0.058878407,-19.332655
195.mp3,DeepFake\Male\G3001,0,G3001,Male,34.391228,0.049841803,34.345367,34.644108,35.355103,1.0097351,14.263708,0.53099823,-3.6333213,11.733961,0.6685658,0.91093856,0.040743828,0.5593213,1.2892095,1.2484657,12.812952,5.2695327,18.122692,8.704629,0.32214,1.0107363,21.732958,0.65012074,3.4409728,3.966556,-3.6190965,-4.9303236,1.4483422,6.4829135,0.016572233,1.5400574,1.2207278,0.9465573,9.243324,0.32408276,6.4295125,1.7892187,25.116306,0.30129692,576.79144,0.4545689,1373.1427,0.18974885,-86.2137,-1.0886214,1614.654,0.19991302,1005.1588,0.21746685,-83.558365,-1.0394295,2778.3647,0.12443249,833.62854,0.37673572,-88.58055,-0.93629587,-14.410534,-0.4454927,23.987652,0.26566097,0.07231622,0.30015483,-0.0165861,-0.8379364,0.4746164,0.6128947,29.476076,0.28660762,3.8674223,3.0158694,-6.661195,-3.1622827,-0.338438,-29.923275,-4.1693463,13.210068,0.04099184,0.015890019,0.089992344,5.0000005,2.5806453,0.2325,0.06647368,0.13,0.08396428,-20.698599
196.mp3,DeepFake\Male\G3001,0,G3001,Male,31.881115,0.0896686,30.008307,33.239784,33.80551,3.797205,11.122857,9.1136055,26.974796,6.3351374,0.7683674,0.8165271,0.039685655,0.84516835,1.3243219,1.2846363,11.344065,7.890779,12.944248,6.6419644,0.3414251,0.9792943,29.421295,0.35381767,3.2688937,3.8181617,-5.916071,-3.1077452,0.5310203,19.147667,0.011580305,1.1260507,0.80653185,1.0462384,8.078375,0.38899425,5.655518,1.3639628,23.780035,0.3438091,526.97284,0.35666773,1372.8253,0.15466131,-59.83771,-1.4925997,1530.4734,0.17422405,1047.1654,0.28562805,-65.081665,-1.2742826,2710.9126,0.10271883,803.0561,0.3271222,-72.37832,-1.0801352,-13.40829,-0.4181632,24.559462,0.23606727,0.05890334,0.41699594,-0.018118195,-0.86952287,0.45968708,0.6914118,33.14707,0.25406837,1.5659198,7.429507,-10.372167,-1.8115873,-1.1369693,-8.609869,-14.781194,25.615612,0.0074303644,0.013423363,0.08035399,4.597701,1.775148,0.39333332,0.20072092,0.11,0.080622576,-20.108164
197.mp3,DeepFake\Male\G3001,0,G3001,Male,33.726826,0.086037345,31.534054,33.85224,36.475723,4.9416695,22.349525,4.826134,7.1463313,15.729781,0.6481483,0.93941265,0.03121942,0.57420087,1.1430054,1.111786,13.616045,7.775319,13.633309,7.3279624,0.31432867,1.0925363,24.295462,0.4107797,5.6067314,1.782643,0.9692483,19.732925,-0.720194,-13.991828,0.018631548,1.1217144,1.2639259,0.98527205,8.65312,0.36693713,9.1304,1.2709554,22.584415,0.23063108,527.37476,0.33026958,1367.5619,0.114011064,-67.47568,-1.2917503,1553.2603,0.12883446,1066.7035,0.41280124,-69.23548,-1.1579472,2608.8936,0.07175226,804.8922,0.35795906,-72.591545,-1.0704191,-13.944724,-0.41509193,21.929035,0.26101458,0.06979467,0.37796485,-0.01531188,-0.9720181,0.41383928,0.84399897,26.119658,0.3865048,3.9303713,2.4746614,-0.77036315,-27.749567,-2.8876684,-3.5959635,-15.318404,25.684574,0.019060759,0.015655842,0.09667514,4.455446,3.0456855,0.22166665,0.1238839,0.07285714,0.06452337,-20.29305
198.mp3,DeepFake\Male\G3001,0,G3001,Male,30.604366,0.043741625,29.186132,31.04663,31.835924,2.6497917,92.98171,86.50901,6.8897133,7.068845,0.71185356,0.8385754,0.06830636,0.66608083,1.1239419,1.0556356,11.876439,5.3963733,13.58079,5.964457,0.3213379,0.8989464,27.142635,0.5713618,6.4157076,1.8298713,1.0739923,16.872107,4.6508737,1.6232843,0.013894228,1.1482201,0.9764287,0.9417148,7.4366837,0.36758637,6.879702,0.9773622,24.019768,0.2881555,494.43018,0.39040345,1345.5266,0.12079546,-63.893562,-1.3673824,1504.3949,0.14613503,1040.111,0.25226015,-68.64457,-1.1889029,2622.39,0.078346655,805.0181,0.683521,-74.39601,-1.0453426,-14.812213,-0.49929878,24.152168,0.31087607,0.056082677,0.28128305,-0.01614278,-0.759752,0.40903097,0.64149684,32.997864,0.35267746,5.3909235,2.2429798,1.9199221,9.565661,3.8824158,1.8423088,-10.317497,21.361887,0.016532892,0.012469886,0.13236746,5.555556,2.6200874,0.25833333,0.13752778,0.087142855,0.07740695,-20.345333
199.mp3,DeepFake\Male\G3001,0,G3001,Male,28.28438,0.0732705,26.93846,28.653067,30.122646,3.184187,44.781704,56.18101,18.74479,6.7293615,0.49943367,0.9738651,0.034976408,0.36975315,0.8515219,0.8165455,8.288869,4.4395156,10.623262,7.4046793,0.18827006,1.0424297,22.712315,0.8107801,9.154774,1.5043993,-0.5184562,-28.304073,2.7849793,3.4941788,0.016292261,1.3377472,1.2252005,1.0065386,6.4928565,0.41914752,2.6586237,1.4240268,25.200212,0.30727622,541.352,0.3483038,1374.2996,0.13789234,-72.4003,-1.2383696,1564.3167,0.16706406,1106.5039,0.2609701,-80.18901,-1.0547259,2697.0334,0.09717103,799.1574,0.36219525,-85.0455,-0.95021,-14.508228,-0.6139567,23.439854,0.38011563,0.05129645,0.48506877,-0.015450503,-1.1055096,0.25904068,0.7283933,30.937218,0.4252089,9.622853,1.4079071,-2.7593942,-5.6642313,2.5104094,4.393751,-4.662603,14.75012,0.014843703,0.016775366,0.07307622,4.8192773,2.484472,0.2525,0.23636572,0.102,0.057410803,-24.696491
2.mp3,DeepFake\Male\G3001,0,G3001,Male,31.271906,0.08297983,30.457232,31.471338,32.921524,2.4642925,11.932715,3.993748,37.190773,25.684364,0.6189639,0.83134544,0.0466879,0.5660172,1.0519472,1.0052593,10.76834,5.099001,12.962514,8.217888,0.2839506,0.9506588,26.827993,0.58092844,6.1567416,1.8581345,-4.9342375,-3.4871457,-2.6622725,-5.003804,0.016771547,1.5689267,1.1768024,0.888416,7.259225,0.41021407,5.426549,1.2095015,25.913836,0.33416724,526.66003,0.34629917,1321.5648,0.13430819,-65.27516,-1.3334246,1541.7384,0.17378479,1038.2969,0.32327577,-69.13044,-1.1714092,2696.6035,0.094508104,770.5536,0.3766232,-75.539536,-1.014248,-13.372693,-0.614174,24.617098,0.31362462,0.056980424,0.41564977,-0.015213768,-1.1454526,0.3610763,0.7051284,31.899817,0.35550535,4.213193,2.7810209,-7.892362,-2.3852456,-4.41538,-3.2394125,-10.446769,20.365793,0.01778505,0.008798627,0.122298114,4.424779,3.1674209,0.21142857,0.07395531,0.08142857,0.04823412,-22.618195
20.mp3,DeepFake\Male\G3001,0,G3001,Male,29.790504,0.06749093,28.30613,29.894623,31.532549,3.2264194,29.438585,23.338839,6.6333003,2.8822334,0.51619864,0.8284693,0.070394665,0.4444974,0.92405117,0.85365653,10.743375,4.3163047,11.187006,4.327794,0.23136728,0.90425813,27.2459,0.6043292,7.988819,1.5121202,4.8403025,3.7628329,4.880954,1.9640175,0.01605745,1.3684741,1.2033814,0.8929862,7.106598,0.3683495,3.8536797,1.4972165,26.299854,0.29170817,509.6194,0.3348998,1395.4252,0.14924955,-65.12909,-1.3296233,1568.6067,0.15371267,1003.99097,0.2226745,-72.29463,-1.1070758,2625.463,0.08449292,924.3629,0.31744078,-77.55992,-0.9879071,-15.623879,-0.5124205,25.235327,0.34981808,0.05499035,0.42697528,-0.018825995,-0.7867261,0.29442373,0.6322768,32.830467,0.37657532,7.1539965,1.4883375,3.9585204,5.1234245,4.8041263,1.9392093,-10.236258,19.618574,0.018476726,0.011117691,0.09689201,5.223881,3.0418253,0.21875,0.16488159,0.078888886,0.060082242,-23.895351
200.mp3,DeepFake\Male\G3001,0,G3001,Male,34.022686,0.040151544,33.32602,34.079266,35.059647,1.7336273,22.358177,6.2300577,-2.5633633,10.046889,0.6181068,0.89119,0.034240685,0.6197385,1.0744044,1.0401636,9.389065,4.005482,15.778564,6.821206,0.3224146,1.0049702,27.690535,0.39555013,11.609759,1.1402518,-7.7211385,-2.275824,-8.349626,-1.365202,0.01300258,1.304736,1.0324972,0.91112125,9.119926,0.3201069,10.513587,1.000113,32.030384,0.29302365,704.5042,0.37154475,1285.7086,0.15313447,-71.77639,-1.249411,1810.2195,0.21568878,1111.6088,0.35721374,-77.994446,-1.0184404,2947.0696,0.12364255,974.4583,0.47589782,-82.27548,-0.9255883,-16.699997,-0.43653387,27.640364,0.27571344,0.07168439,0.27656913,-0.02472519,-0.7363885,0.43248117,0.72586924,32.16539,0.2735625,11.18128,1.3385688,-11.477972,-1.5962063,-11.125358,-0.8863418,-15.428083,25.28776,0.024763968,0.0036031841,0.10768539,4.568528,3.125,0.20833333,0.07197607,0.08833333,0.061486226,-20.479595
21.mp3,DeepFake\Male\G3001,0,G3001,Male,29.025597,0.047994256,27.925732,29.146887,29.903553,1.9778214,67.56325,52.578873,-3.59168,14.367447,0.3875457,0.849496,0.037774727,0.32833594,0.68482363,0.6470489,7.647392,3.604477,6.454427,3.631127,0.1593822,1.0599912,25.670885,0.6451573,10.081618,1.272748,7.3625073,2.7604368,5.9813013,1.7239809,0.016742626,1.3813298,1.1386882,0.9506414,7.028356,0.3769051,2.7667394,2.702769,25.45929,0.26534152,520.403,0.38784295,1349.7509,0.12454697,-71.263466,-1.2497956,1565.542,0.14759907,1015.21936,0.29273975,-79.33079,-1.0255075,2647.2754,0.08607292,833.34644,0.3140443,-81.27689,-0.98373556,-16.91252,-0.43441546,24.15431,0.31740445,0.060552225,0.38624275,-0.01568916,-0.99180365,0.22793022,0.7404464,33.406887,0.3318267,11.219618,0.997104,8.29463,2.7052402,7.372634,1.4225922,-5.852424,14.881015,0.020696003,0.011424246,0.03246613,4.9504952,2.5380712,0.25399998,0.19784841,0.09833333,0.06914156,-26.521267
22.mp3,DeepFake\Male\G3001,0,G3001,Male,34.106533,0.039166395,33.116035,34.490177,35.23775,2.1217155,87.25537,135.81844,26.45322,18.383854,0.6925053,0.9707338,0.016283704,0.48079094,1.4169239,1.4006401,14.139353,7.4126244,16.791752,11.457916,0.40110528,1.0171763,24.905807,0.39827615,6.80534,1.7681502,0.5861644,33.216755,-1.6572167,-7.0136495,0.015739605,0.7626618,1.3426399,0.78037703,8.435612,0.3022671,7.639293,1.3213228,25.070837,0.30510035,589.36774,0.33135796,1383.2023,0.09096276,-69.82331,-1.3008565,1650.0516,0.15661731,1028.3789,0.29693413,-77.18308,-1.0788127,2718.3672,0.07703621,906.3421,0.5360716,-81.043846,-0.9917605,-15.084769,-0.43965608,24.288073,0.26658636,0.061963562,0.39395496,-0.015950415,-0.97732836,0.56498486,0.68866366,29.092602,0.29332316,4.313297,2.9895039,-3.6373963,-5.9890985,-5.5781083,-2.0755386,-16.50925,26.961763,0.0045457985,0.016603375,0.11335228,4.761905,2.1126761,0.31,0.19200695,0.105,0.08760708,-19.893198
23.mp3,DeepFake\Male\G3001,0,G3001,Male,34.025703,0.04360019,32.630447,34.114555,35.525692,2.8952446,60.965645,79.703575,11.420184,7.777867,0.8853604,0.80032814,0.05862833,0.90946835,1.5247446,1.4661163,12.209952,5.1466966,15.626181,8.5248,0.4801406,0.8748086,29.18334,0.35082978,0.34375978,40.84675,-9.826252,-1.8096675,-9.371893,-1.256875,0.01638681,1.1724851,1.1899064,0.86970675,8.844566,0.32543603,2.6767526,2.5529509,26.862423,0.33115417,598.3586,0.40992895,1404.7004,0.11825072,-57.396885,-1.56279,1613.9055,0.19606097,1098.5112,0.22381867,-57.783455,-1.3706679,2804.3792,0.12188102,837.9348,0.24972758,-65.36884,-1.1412672,-15.463625,-0.3916757,27.267437,0.20338143,0.073228806,0.25268468,-0.025151098,-0.7061101,0.64546216,0.56518453,34.137123,0.18100406,2.0385725,6.885999,-13.733105,-1.3651882,-11.915052,-1.0119115,-5.8940945,14.086953,0.03606999,0.0145591395,0.010081387,5.291005,1.0869566,0.69,0.29999998,0.19999999,0.02,-17.819447
24.mp3,DeepFake\Male\G3001,0,G3001,Male,34.51653,0.06266098,33.303993,34.16548,36.240803,2.9368095,96.24469,114.70419,32.17403,16.89737,0.5161074,0.9318305,0.038426213,0.41238993,1.0225208,0.98409456,10.832874,6.2443733,11.136179,4.655988,0.2936823,1.1687241,28.73707,0.42055836,6.0200105,2.09483,-2.6212087,-6.156607,-4.5327897,-3.4521716,0.021073334,1.0945667,1.1489328,1.0137247,9.001892,0.30327448,8.276665,1.1125245,29.485703,0.26020297,619.54065,0.39964306,1394.4469,0.22386833,-70.24373,-1.2746029,1684.7188,0.20897129,1075.5061,0.22948606,-75.28897,-1.0546937,2798.3489,0.11643921,969.6158,0.3651304,-79.17939,-0.96590286,-18.502937,-0.38195705,29.20386,0.240361,0.06910231,0.35996735,-0.019399296,-1.0264959,0.4120716,0.8468923,34.946995,0.23476073,7.2203083,1.6093645,-5.682456,-3.1179838,-7.218099,-2.4227998,-9.2806,19.267862,0.022260934,0.012183004,0.050103158,5.0000005,1.2903227,0.53999996,0.0,0.14,0.03559026,-22.033262
25.mp3,DeepFake\Male\G3001,0,G3001,Male,32.12912,0.076210074,30.60972,32.6392,34.251984,3.6422634,101.48132,96.27271,19.81155,10.620244,0.75254834,1.0099368,0.04423286,0.47658703,1.3730713,1.3288385,17.932177,8.813733,14.998515,6.955004,0.40533525,1.0623763,24.032778,0.5827717,4.2202797,3.3293123,-2.1502438,-8.702306,1.0262631,12.324828,0.016167317,1.1107,1.5917337,0.9378469,7.031633,0.49672043,6.102155,1.5381393,23.922794,0.3794525,572.1888,0.37151626,1303.816,0.12269358,-75.711075,-1.2209244,1602.5249,0.16722426,1072.1122,0.22071892,-79.1493,-1.0915157,2708.6914,0.09697593,831.55914,0.31334183,-84.75563,-0.96671665,-14.652096,-0.56631225,24.952154,0.33976564,0.057419263,0.28345948,-0.014365558,-0.9508874,0.59978056,0.70487684,30.483,0.3497847,4.2882156,2.971318,-6.7108436,-3.1322172,1.7111981,7.241335,-8.940483,15.87903,0.029000552,0.01226872,0.0764577,4.3290043,2.6548672,0.23333333,0.12133516,0.10428572,0.08482876,-18.50514
26.mp3,DeepFake\Male\G3001,0,G3001,Male,31.812035,0.066202305,29.513868,31.72097,33.899345,4.385477,54.86891,46.2421,11.011115,9.457295,0.6461876,0.93935746,0.032010417,0.4976318,1.2008256,1.1688151,15.096867,9.030829,15.955661,9.918034,0.34279215,0.9788369,27.338392,0.5413381,7.952468,1.463649,0.46149755,27.853962,0.38344783,26.821,0.025286747,1.2864916,1.3093691,0.6794495,7.751416,0.3322844,5.7347536,1.3573008,28.040794,0.3994957,592.0043,0.37931234,1406.7806,0.18541953,-70.20944,-1.2521828,1650.1188,0.1868757,1009.1191,0.18347467,-74.90931,-1.069273,2762.7896,0.12478123,991.1483,0.45226768,-79.33117,-0.97252494,-16.702093,-0.49469116,26.127066,0.34943944,0.060648963,0.36502987,-0.02169422,-0.8085508,0.45151266,0.6835136,33.29009,0.3536223,7.7148247,1.6512554,-1.5447826,-9.295489,0.31463715,36.26501,-10.594124,19.713846,0.017938731,0.010195685,0.13606384,5.291005,2.7173915,0.24399999,0.17939898,0.085,0.06825198,-20.552427
27.mp3,DeepFake\Male\G3001,0,G3001,Male,27.772083,0.07166169,26.891422,28.281523,29.185228,2.293806,18.925732,11.048936,35.581696,44.248806,0.42348546,0.8542109,0.0314106,0.39493814,0.80684745,0.7754369,9.203774,4.23264,8.608369,3.613788,0.18548407,0.86194795,31.685389,0.33703464,8.352475,1.2054108,-0.8960257,-23.183168,4.8991017,2.3928785,0.027219422,1.2770252,1.500159,0.75302565,5.651936,0.5387248,1.5281154,3.0137377,25.921047,0.2968644,562.6417,0.38884416,1414.1151,0.16470829,-63.68485,-1.3530387,1551.8436,0.16694164,1053.119,0.20124435,-70.457466,-1.144444,2713.9614,0.08945207,807.80634,0.45434478,-77.04793,-0.98827904,-16.259373,-0.452748,28.034529,0.22494324,0.046133272,0.5998601,-0.01601421,-1.032284,0.24059306,0.5746944,35.893253,0.23731312,8.594848,1.1499734,-5.054306,-4.304111,4.33396,2.9336283,-14.921801,25.462814,0.013653048,0.012690653,0.07443876,5.5837564,2.6041667,0.26,0.13928388,0.085,0.062115483,-26.311537
28.mp3,DeepFake\Male\G3001,0,G3001,Male,31.127829,0.057454083,29.957283,31.356314,32.497414,2.5401306,23.300135,7.7948465,-1.5035782,13.795903,0.6956501,0.89301026,0.048316844,0.64388734,1.333181,1.2848642,18.443485,10.119685,14.974437,8.536111,0.38395846,1.0458317,26.970675,0.48748282,5.462618,2.278138,3.1377242,6.0406303,2.752418,3.0796363,0.020365309,1.6699882,1.2095731,0.94363403,7.263697,0.39263391,9.038139,1.3254118,25.196285,0.36604634,547.09674,0.36223775,1430.9105,0.14784461,-64.38994,-1.3503484,1603.6803,0.1638535,1021.1105,0.22478119,-70.83098,-1.127731,2738.552,0.09778696,897.3446,0.40925813,-74.90224,-1.0299486,-16.047773,-0.47685266,25.256432,0.32330188,0.05138393,0.45067912,-0.019430509,-0.69356316,0.5057227,0.7643912,32.649178,0.3289479,6.683159,1.71566,4.0141683,5.0455737,3.0919478,2.8591504,-6.5836744,15.94721,0.025971763,0.016594362,0.12214476,5.434783,2.234637,0.3075,0.1634587,0.094,0.06216108,-19.9204
29.mp3,DeepFake\Male\G3001,0,G3001,Male,31.956669,0.10279305,31.333813,32.973904,34.169872,2.8360596,8.75459,20.766994,16.105015,7.502017,0.5963235,0.9529871,0.023437148,0.46870407,1.0850903,1.0616531,11.016782,8.419312,10.677309,7.9996953,0.28387985,1.1435151,25.191847,0.62523204,10.478795,1.1388166,6.798878,2.377893,-1.3994936,-7.1750784,0.014591711,1.2317712,1.1393615,1.0521171,8.895643,0.33401117,10.778973,0.806811,29.511932,0.24909344,648.1774,0.27848235,1395.233,0.141313,-83.13436,-1.0954416,1729.7704,0.14614017,981.10004,0.26097608,-90.042656,-0.93049186,2837.5957,0.09481571,892.2219,0.33810186,-92.48513,-0.88567245,-18.531118,-0.38663918,26.50381,0.33802927,0.057643708,0.46347946,-0.021046272,-0.6045497,0.4396869,0.7408281,32.707813,0.32619223,10.865219,1.118604,5.3055253,3.5461438,-4.271483,-2.1509378,-11.855644,19.565987,0.008735987,0.013245703,0.054950822,4.516129,2.0,0.29999998,0.313794,0.1325,0.047631398,-19.812254
3.mp3,DeepFake\Male\G3001,0,G3001,Male,31.8438,0.08687571,30.881483,32.772545,33.501072,2.6195889,107.49626,141.19135,-1.581295,15.971817,0.66729957,1.0552744,0.039106004,0.43243968,1.1258594,1.0867534,12.62036,5.82247,16.254726,9.851137,0.38919783,1.1144911,20.965387,0.8566861,8.59049,1.6716003,5.834542,3.1321137,-1.487766,-6.9264426,0.035140466,1.3834192,1.5444385,0.920148,7.1812654,0.35967925,9.35665,1.0715318,25.356907,0.33041167,603.11914,0.39507085,1363.5061,0.12616609,-77.493385,-1.169802,1705.7168,0.17241988,967.7362,0.23938395,-84.29536,-0.9935143,2817.439,0.11752781,865.62604,0.34649134,-86.72759,-0.9380943,-15.179322,-0.6080232,23.493649,0.4290645,0.05714188,0.40498728,-0.017018678,-0.82900286,0.5684993,0.7560442,28.088549,0.4825415,7.1283865,2.0896106,5.368593,4.00122,-2.9441512,-3.4788864,-7.6201024,15.542816,0.027985923,0.016097821,0.096277565,5.2083335,2.673797,0.22999999,0.19162464,0.10166667,0.053980444,-19.69327
